"","lon","lat"
"1",-74.0030091,40.7254507
"2",-73.7470394,40.7283375
"3",-73.9539916,40.7743636
"4",-73.9505223,40.6351773
"5",-73.831279,40.706232
"6",-73.7998178,40.7038437
"7",-74.0097825,40.7206009
"8",-73.9310014,40.6683333
"9",-73.9886033,40.7602635
"10",-73.9818092,40.7600994
"11",-73.9523809,40.8236066
"12",-73.8453104,40.7722492
"13",-73.9839014,40.7260024
"14",-73.794201,40.6866859
"15",-73.9756083,40.7497508
"16",-73.967839,40.7572713
"17",-74.0053358,40.7178692
"18",-73.9936633,40.7462743
"19",-73.8038881,40.6960945
"20",-73.9158056,40.6194988
"21",-73.805026,40.702244
"22",-73.9290663,40.6522449
"23",-73.9152177,40.6582727
"24",-73.9948512,40.7549783
"25",-73.9899899,40.6651808
"26",-73.9223341,40.7708731
"27",-73.9312163,40.6677906
"28",-73.7460606,40.6959672
"29",-73.9726418,40.7554365
"30",-73.9266411,40.8636451
"31",-73.7928033,40.7530189
"32",-73.7702524,40.6836467
"33",-73.8760497,40.8957815
"34",-73.9069779,40.8625286
"35",-74.0044625,40.7237259
"36",-73.8422065,40.6700465
"37",-73.8567478,40.8318804
"38",-73.9278719,40.6253482
"39",-73.8910451,40.7472794
"40",-73.860839,40.7297935
"41",-73.9846618,40.5963861
"42",-73.9505996,40.7219281
"43",-73.9233042,40.8357362
"44",-73.9917908,40.6979862
"45",-73.846392,40.70999
"46",-73.9601563,40.5833255
"47",-73.9484688,40.6389481
"48",-73.9480919,40.7741613
"49",-73.9127915,40.6358805
"50",-73.849465,40.9026558
"51",-73.9979923,40.7155666
"52",-73.9931853,40.7351805
"53",-73.9709759,40.7519409
"54",-73.9328363,40.7660418
"55",-73.9815284,40.7366753
"56",-73.9105797,40.6994719
"57",-73.9512758,40.7241782
"58",-73.9682766,40.8013318
"59",-73.9956459,40.723027
"60",-73.9442015,40.714788
"61",-73.9674258,40.7538149
"62",-73.8739659,40.7769271
"63",-73.8994324,40.7003131
"64",-73.9484425,40.7956801
"65",-73.9897592,40.5998222
"66",-73.9860601,40.7476844
"67",-74.0002311,40.7279891
"68",-73.8980371,40.8173955
"69",-73.8533694,40.8535072
"70",-73.954102,40.779215
"71",-73.8781876,40.8286727
"72",-73.8631375,40.7511514
"73",-73.7183548,40.7438783
"74",-74.0027883,40.6844281
"75",-73.88252,40.7480292
"76",-73.940812,40.7985959
"77",-73.9405598,40.8225635
"78",-73.9855433,40.7360898
"79",-73.9860204,40.7313811
"80",-73.9875605,40.720393
"81",-73.9664884,40.7698365
"82",-73.9723721,40.7506241
"83",-73.8259178,40.7433073
"84",-73.9973999,40.7369843
"85",-73.9822303,40.6585694
"86",-74.0916154,40.5866211
"87",-74.002844,40.6068006
"88",-73.9831044,40.7383928
"89",-73.9495308,40.7135652
"90",-73.9681381,40.6963574
"91",-73.8935552,40.7474029
"92",-74.108648,40.5701703
"93",-73.9830067,40.7443398
"94",-73.9415479,40.5971002
"95",-73.95145,40.711124
"96",-73.9904239,40.7033696
"97",-73.9500493,40.6730349
"98",-73.9771203,40.761417
"99",-73.9491251,40.5838869
"100",-74.0033105,40.7333325
"101",-73.9079236,40.7207484
"102",-73.9994292,40.7624153
"103",-73.9607247,40.8129689
"104",-73.9965412,40.7223127
"105",-73.9419671,40.7541333
"106",-74.0047698,40.6501552
"107",-73.9252325,40.8284169
"108",-73.79476,40.709691
"109",-73.859792,40.6922697
"110",-73.8916332,40.8245437
"111",-73.9614504,40.6609012
"112",-73.9844943,40.5748057
"113",-73.8088879,40.7034997
"114",-73.9375561,40.6344614
"115",-73.9542614,40.7318992
"116",-73.9009193,40.7227683
"117",-73.9601721,40.6558571
"118",-73.9882598,40.7322244
"119",-73.9772915,40.7850435
"120",-73.9096395,40.7518295
"121",-74.0096474,40.747623
"122",-73.827342,40.752527
"123",-73.94524,40.790225
"124",-74.0811203,40.6243231
"125",-74.1669196,40.576467
"126",-74.004952,40.7206639
"127",-73.7781391,40.6413111
"128",-73.9657094,40.7650517
"129",-73.94229,40.8442409
"130",-73.8436368,40.6846444
"131",-73.9309316,40.6671534
"132",-74.0068913,40.7396486
"133",-74.0053601,40.6789499
"134",-73.855162,40.751504
"135",-74.0088627,40.7092384
"136",-73.9109212,40.7754109
"137",-73.9036625,40.878499
"138",-73.9988702,40.7384558
"139",-73.9966325,40.6644439
"140",-73.909451,40.700056
"141",-73.9661983,40.7129029
"142",-74.0070321,40.7156607
"143",-73.9902901,40.7127783
"144",-73.924311,40.768512
"145",-73.9198519,40.6832062
"146",-73.8429015,40.7146555
"147",-73.9714035,40.7563217
"148",-73.9411444,40.5835173
"149",-73.9724101,40.6934105
"150",NA,NA
"151",-73.7716045,40.7641841
"152",-73.9596307,40.5987028
"153",-73.9994538,40.6050668
"154",-73.9795163,40.7624779
"155",-73.9827221,40.7561037
"156",-73.8992707,40.6419569
