"","lon","lat"
"1",-73.9052125,40.8588078
"2",-74.008601,40.7257505
"3",-74.0054,40.63984
"4",-73.9780547,40.7290314
"5",-74.0056372,40.7101853
"6",-73.9203486,40.6854922
"7",-73.9886499,40.6202412
"8",-73.907335,40.8866825
"9",-73.9440691,40.7112091
"10",-73.9322025,40.617938
"11",-73.9944216,40.6020173
"12",-73.965349,40.624323
"13",-73.919326,40.668181
"14",-73.9413517,40.71168
"15",-73.983489,40.633293
"16",-73.9040182,40.8585804
"17",-73.818654,40.7506126
"18",-73.9884585,40.7280011
"19",-73.8687658,40.7476301
"20",-73.9057399,40.8560903
"21",-74.0748568,40.624811
"22",-74.0029805,40.7317316
"23",-73.9165528,40.6991616
"24",-73.9057919,40.8327317
"25",-74.0077401,40.6313205
"26",-73.9395856,40.6991795
"27",-74.0926584,40.5853433
"28",-73.776524,40.6740852
"29",-73.9838361,40.7210415
"30",-73.8262155,40.6896588
"31",-73.9942872,40.7139381
"32",-73.9959196,40.73969
"33",-73.9844575,40.7423746
"34",-73.9469816,40.7395853
"35",-73.983044,40.7688844
"36",-74.0288162,40.6224112
"37",-73.7144206,40.7460323
"38",-73.9868593,40.7640313
"39",-73.9760137,40.7450888
"40",-73.9565051,40.7763039
"41",-73.8379769,40.6531669
"42",-73.9830831,40.7600488
"43",-73.9691583,40.7571811
"44",-73.9785799,40.7291097
"45",-73.945334,40.718558
"46",-73.982699,40.728287
"47",-73.9914546,40.7535849
"48",-73.9631321,40.6824787
"49",-73.8485737,40.8903794
"50",-73.8558153,40.7433682
"51",-73.9497818,40.7801052
"52",-73.9238819,40.7442539
"53",-73.9916372,40.7479489
"54",-73.988094,40.7562322
"55",-73.8709474,40.6800894
"56",-73.9401106,40.6801005
"57",-73.9765708,40.7379675
"58",-73.8790341,40.7479326
"59",-74.1055512,40.6179186
"60",-73.9009735,40.8469054
"61",-73.8233842,40.8276937
"62",-73.9948113,40.7498189
"63",-73.9838225,40.7247829
"64",-73.988972,40.7532788
"65",-73.9137375,40.7657998
"66",-74.1216104,40.6129411
"67",-73.92589,40.7719672
"68",-73.9771291,40.788139
"69",-73.738039,40.6946818
"70",-73.9660723,40.7627727
"71",-74.0032389,40.734322
"72",-73.9151739,40.7636719
"73",-73.8499413,40.8758714
"74",-74.0006559,40.7338142
"75",-73.9989464,40.7452401
"76",-73.9614872,40.716613
"77",-73.9739443,40.7469638
"78",-73.827162,40.752272
"79",-73.9237086,40.7646203
"80",-74.0328194,40.6198043
"81",-73.9170409,40.7617157
"82",-73.9890727,40.7443983
"83",-73.765198,40.7611444
"84",-87.853399,42.5106879
"85",-73.950636,40.774637
"86",-73.926799,40.703318
"87",-73.9863407,40.6768621
"88",-73.9141178,40.6990718
"89",-73.9538377,40.7442736
"90",-73.9948806,40.7496927
"91",-73.9877829,40.737025
"92",-74.010057,40.7466449
"93",-73.8985695,40.8897903
"94",-73.9427316,40.7937194
"95",-73.9894937,40.7379058
"96",-73.9891801,40.7460437
"97",-73.774872,40.7096779
"98",-73.8874087,40.7496231
"99",-73.9039797,40.8490046
"100",-73.9714145,40.7575615
"101",-73.9010876,40.8309858
"102",-73.9737182,40.6862055
"103",-74.0047546,40.7227053
"104",-73.9224713,40.7060919
"105",-73.9126437,40.8202832
"106",-73.993519,40.750568
"107",-73.9349049,40.662945
"108",-73.9591987,40.8089695
"109",-73.919462,40.6816785
"110",-73.9989178,40.7541045
"111",-73.9826148,40.7778898
"112",-73.9862579,40.7331968
"113",-73.9533066,40.7457862
"114",-73.9941103,40.7661898
"115",-74.0087452,40.7100313
"116",-73.9857629,40.7485411
"117",-73.9490748,40.7142981
"118",-73.8203912,40.8253391
"119",-73.8975462,40.8171029
"120",-74.0065462,40.7306261
"121",-73.9897577,40.7261931
"122",-73.9228494,40.8168226
"123",-73.9617018,40.800328
"124",-73.9697851,40.7609597
"125",-73.9553053,40.6398009
"126",-73.9826789,40.7546584
"127",-73.7979859,40.7061537
"128",-73.993779,40.7387554
"129",-73.936898,40.70231
"130",-81.6105431,28.800538
"131",-73.840449,40.6597285
"132",-73.8860534,40.7496855
"133",-73.9470342,40.7002584
"134",-73.9779202,40.7832245
"135",-73.9368697,40.8047522
"136",-73.9896018,40.7336675
"137",-73.9987738,40.6931632
"138",-73.9938956,40.6860666
"139",-74.0048741,40.7288284
"140",-73.8187666,40.7499068
"141",-73.9925698,40.6342533
"142",-73.8090534,40.8183517
"143",-74.003834,40.641319
"144",-73.8873739,40.8553022
"145",-73.9400469,40.7942353
"146",-73.8785912,40.7417492
"147",-73.7278808,40.6743937
"148",NA,NA
"149",-73.975836,40.6237803
"150",-73.9148796,40.8144339
"151",NA,NA
"152",-73.8261585,40.8309662
"153",-73.9582817,40.7173152
"154",-73.8529369,40.6935708
"155",NA,NA
"156",-73.9286406,40.7026515
"157",-73.9076017,40.7735274
"158",-73.9491638,40.7134925
"159",-74.0023973,40.732497
"160",-73.9104741,40.7042732
"161",-73.8247459,40.7609082
"162",-73.9873991,40.7557119
"163",-73.9898132,40.7129459
"164",-73.9935754,40.7410254
"165",NA,NA
"166",-73.761178,40.691723
"167",-73.9920584,40.7556994
"168",-73.8923596,40.6365321
"169",NA,NA
"170",-73.9556671,40.7093823
"171",-74.0042523,40.7059326
"172",-73.9493456,40.8256863
"173",-73.9443007,40.7550744
"174",-73.9405537,40.8343851
"175",-73.9744311,40.7604984
"176",-73.952791,40.727654
"177",-73.8915312,40.824486
"178",-73.8276945,40.7546369
"179",-73.9773511,40.7492999
"180",-74.0108765,40.7052927
"181",-74.0034275,40.7329801
"182",-73.9230271,40.7610872
"183",-73.826931,40.753104
"184",-73.9675998,40.6803257
"185",-73.9464869,40.8161242
"186",-74.1922923,40.5325494
"187",-73.9442085,40.8252699
"188",-73.9969004,40.7196293
"189",-73.9856918,40.7307661
"190",-74.029061,40.629117
"191",-73.752113,40.694239
"192",-73.848338,40.8356373
"193",-73.9507221,40.8027519
"194",-73.8028663,40.7621413
"195",-73.992151,40.7266796
"196",-73.9838482,40.7263103
"197",-74.0809071,40.5983906
"198",-73.9492852,40.6950617
"199",-73.9547384,40.6863491
"200",-73.9702492,40.7557918
"201",-73.9597465,40.7713446
"202",-73.8724751,40.7185189
"203",NA,NA
"204",-73.9838169,40.7752085
"205",-73.792893,40.705764
"206",-73.9922909,40.7161409
"207",-73.9511638,40.7247704
"208",-73.9805666,40.7644251
"209",-73.9491199,40.724128
"210",-73.9502862,40.7440242
"211",-73.9898698,40.7227573
"212",-74.011656,40.6361037
"213",-73.9868641,40.6681612
"214",-73.9830259,40.7222102
"215",-73.9848365,40.742659
"216",-73.9843642,40.7208375
"217",-73.9050086,40.8875252
"218",-73.7613318,40.6921406
"219",-73.9803349,40.7349263
"220",-73.9778419,40.7531431
"221",-73.954814,40.8047111
"222",-74.1915638,40.588878
"223",-73.9865514,40.7670877
"224",-73.8640058,40.6788278
"225",-73.9886918,40.7384504
"226",-73.8885873,40.8439377
"227",-73.9866516,40.7376078
"228",-73.9556852,40.779009
"229",-73.9552878,40.6890826
"230",-73.8856211,40.7121794
"231",-73.9981446,40.7167219
"232",-73.9837017,40.7490897
"233",-73.9170544,40.7650842
"234",-73.9819472,40.690172
"235",-73.9272484,40.8212216
"236",-73.9800266,40.676628
"237",-73.9853716,40.7568116
"238",-74.0049296,40.7081033
"239",-73.9211325,40.8269754
"240",-73.867735,40.742716
"241",-73.9378128,40.6413777
"242",-74.0053669,40.6295604
"243",-73.999087,40.645929
"244",-123.1123626,44.0531115
"245",-73.9589048,40.7642138
"246",-73.9912535,40.6852095
"247",-73.743664,40.6967882
"248",-73.9935044,40.7619526
"249",-73.9420288,40.7470255
"250",-73.9835778,40.7613731
"251",-73.9500715,40.7112219
"252",-74.0116481,40.6355219
"253",-73.9373581,40.8190346
"254",-73.9971606,40.7150352
"255",-73.7892121,40.7122626
"256",-73.9606684,40.5875246
"257",-73.8360136,40.7857887
"258",-74.1074675,40.6348829
"259",-73.9094152,40.7523184
"260",-73.9789786,40.7644312
"261",-73.9387703,40.8379204
"262",-73.9304613,40.7649814
"263",-73.9875705,40.7404397
"264",-73.9490472,40.6434464
"265",-73.9788612,40.7840384
"266",-73.9505908,40.8020896
"267",-73.9879579,40.7758851
"268",-73.9650543,40.8008645
"269",-73.988252,40.7322865
"270",-73.9575379,40.6501873
"271",-74.1973222,40.5597173
"272",-73.8659529,40.8207043
"273",-73.9830539,40.74714
"274",-73.747279,40.7355861
"275",-73.9167608,40.780718
"276",-73.9625882,40.6347936
"277",-73.9430298,40.707777
"278",-73.7934521,40.77034
"279",-74.008754,40.636584
"280",-73.9915173,40.7183508
"281",-73.8280841,40.766013
"282",-73.8593176,40.6923212
"283",-73.962268,40.6090694
"284",-74.1507841,40.5375164
"285",-73.811117,40.7023856
