"","lon","lat"
"1",-73.8739659,40.7769271
"2",-73.8548693,40.8359395
"3",-73.9663388,40.7111423
"4",-73.9583349,40.7189991
"5",-71.0190739,42.0812981
"6",-73.8560572,40.7438665
"7",-73.9897585,40.7348835
"8",-73.9505016,40.7235897
"9",-73.9688621,40.6892854
"10",-73.9446918,40.7183302
"11",-73.9635974,40.7771822
"12",-73.987875,40.719752
"13",-80.191169,25.9414327
"14",-85.1697467,32.8089308
"15",-73.9730779,40.7930776
"16",-73.7507387,40.6029284
"17",-73.8900954,40.6501287
"18",-73.9590059,40.7090147
"19",-73.9874246,40.7485816
"20",-73.9068395,40.6198928
"21",-73.7343935,40.7132725
"22",-73.9510102,40.5836641
"23",-73.7717053,40.764369
"24",-73.9813123,40.7509872
"25",-73.952799,40.7997299
"26",-87.8553422,42.5760618
"27",-119.744958,36.4009202
"28",-73.9800634,40.7558969
"29",-73.992609,40.753943
"30",-89.4331115,37.9089319
"31",-87.629521,41.613843
"32",-73.9810402,40.7422559
"33",-73.9447686,40.6864734
"34",-73.8718407,40.683566
"35",-73.9983278,40.724703
"36",-73.9616664,40.7775964
"37",-74.0006949,40.606412
"38",-73.802077,40.694239
"39",-73.9221856,40.6815397
"40",-74.0100116,40.7086001
"41",-73.9888985,40.726472
"42",-73.9865458,40.7473816
"43",-73.9579127,40.7657063
"44",-73.9783478,40.7517311
"45",-73.9692137,40.7657132
"46",-73.8992357,40.8575322
"47",-73.8095904,40.7198151
"48",-74.1353608,40.5609803
"49",-73.9138612,40.6354716
"50",-73.9950006,40.726267
"51",-73.9569741,40.6905693
"52",-73.9090374,40.7070872
"53",-73.9099584,40.8370014
"54",-92.7586127,30.6203753
"55",-73.7089585,40.7371975
"56",-73.9858933,40.7517367
"57",-92.7365532,41.7461659
"58",-73.957136,40.712239
"59",-73.8526993,40.7109492
"60",-73.9891267,40.736309
"61",-73.9769192,40.6845887
"62",-73.9932759,40.697423
"63",-74.0037411,40.6417804
"64",-73.9182777,40.762149
"65",-73.7781391,40.6413111
"66",-73.9231103,40.7558005
"67",-73.765654,40.692322
"68",-73.968668,40.6769288
"69",-73.9845475,40.6914662
"70",-73.9928056,40.7159957
"71",-73.9895455,40.7255759
"72",-73.9679532,40.7712089
"73",-73.9310128,40.6672764
"74",-73.947027,40.7796034
"75",-73.9877729,40.7200935
"76",-73.9085728,40.8529106
"77",-73.8547896,40.8363537
"78",-73.953389,40.7286435
"79",-98.3689215,48.7611898
"80",-73.9721688,40.7929817
"81",-85.3137167,35.0052911
"82",-73.9608465,40.6602034
"83",-74.1772319,40.5422472
"84",-74.003286,40.7221548
"85",-74.002523,40.750507
