"","lon","lat"
"1",-73.8540108,40.8867579
"2",-74.0765169,40.6310007
"3",-73.829318,40.756965
"4",-73.9485492,40.7887009
"5",-74.0027924,40.6073454
"6",-74.0054946,40.7253319
"7",-73.957002,40.6641324
"8",-73.9626569,40.7148433
"9",-73.995159,40.752156
"10",-73.9798056,40.6049696
"11",-73.8277227,40.7666407
"12",-73.9938424,40.6648485
"13",-73.8060892,40.7207343
"14",-73.9870595,40.7478228
"15",-74.103261,40.6307166
"16",-74.1350194,40.6369103
"17",-73.994269,40.694547
"18",-73.9717285,40.7917717
"19",-73.9897911,40.7293427
"20",-73.9149271,40.7663468
"21",-73.7284076,40.7266991
"22",-73.9606684,40.6611406
"23",-73.9068542,40.8774122
"24",-73.9013017,40.7466337
"25",-74.0108362,40.7033278
"26",-73.8427992,40.8696901
"27",-73.8831822,40.701939
"28",-73.991283,40.737726
"29",-73.9197255,40.7705042
"30",-73.8569937,40.9015931
"31",-73.9364152,40.8505806
"32",-73.9629278,40.7791655
"33",-73.7713748,40.7156633
"34",-73.9523275,40.7766202
"35",-73.8577186,40.8267849
"36",-73.9197243,40.7590493
"37",-73.903829,40.7450988
"38",-73.9665386,40.7562711
"39",-73.9376699,40.6414256
"40",-73.9653551,40.7828647
"41",-73.7809704,40.7131103
"42",-73.9681489,40.6357931
"43",-73.7922085,40.6503007
"44",-73.9361242,40.622265
"45",-73.8673182,40.8997593
"46",-73.9803044,40.7529395
"47",-73.9513608,40.7243214
"48",-74.0240787,40.6252647
"49",-73.9799287,40.7833573
"50",-73.8306534,40.7595479
"51",-73.9483187,40.7139931
"52",-73.9712083,40.749856
"53",-73.972106,40.7504194
"54",-74.0105156,40.7023357
"55",-73.8547183,40.7434465
"56",-73.9992975,40.7208083
"57",-73.9763365,40.6872454
"58",-73.9027059,40.8224016
"59",-73.8871324,40.8753492
"60",-74.0113178,40.7032944
"61",-73.9881315,40.7439827
"62",-73.9795163,40.7624779
"63",-73.96405,40.67769
"64",-74.0060032,40.7372748
"65",-73.9827727,40.7239594
"66",-74.1407572,40.5446995
"67",-73.9600538,40.657574
"68",-73.9595893,40.6875559
"69",-73.8918278,40.7115027
"70",-73.9652346,40.7597881
"71",-74.0103005,40.6443965
"72",-73.906733,40.6681184
"73",-73.9154543,40.7638724
"74",-73.9271839,40.7720793
"75",-73.8599936,40.8880738
"76",-73.9546908,40.6187617
"77",-73.9537734,40.7703757
"78",-73.8288337,40.7581016
"79",-73.9823654,40.7309045
"80",-73.8434346,40.8895122
"81",-73.9773317,40.7840006
"82",-73.99854,40.6196992
"83",-74.0037395,40.7050138
"84",-73.8272286,40.6859629
"85",-97.0786298,37.3613959
"86",-73.9605384,40.581727
"87",-73.771381,40.764961
"88",-73.9845413,40.5881945
"89",-73.9861193,40.7669203
"90",-73.9792244,40.7451305
"91",-73.9743872,40.7496832
"92",-73.9688863,40.7548515
"93",-73.9218805,40.8650996
"94",-73.9861261,40.7324446
"95",-73.9890357,40.7602624
"96",-73.7796156,40.7298006
"97",-73.9808543,40.7555465
"98",-73.9966397,40.7222954
"99",-73.9489585,40.592661
"100",-74.0251769,40.6211131
"101",-73.946575,40.8261544
"102",-73.9052809,40.8306341
"103",-73.9818782,40.7299039
"104",-73.8299911,40.7134782
"105",-73.9316043,40.6635912
"106",-73.8856682,40.7552954
"107",-73.881856,40.7500117
"108",-73.7800339,40.7530679
"109",-73.8527341,40.7262509
"110",-74.0051037,40.6403858
"111",-73.978872,40.7604895
"112",-73.8472371,40.8879388
"113",-73.7728047,40.7594892
"114",-73.9852498,40.5802933
"115",-73.9791994,40.7823356
"116",-73.9781464,40.7857957
"117",-74.0320828,40.6203722
"118",-73.9874435,40.7213938
"119",-73.966205,40.712518
"120",-73.765484,40.6812978
"121",-73.9569925,40.6742351
"122",-73.9567794,40.777863
"123",-73.9339198,40.7984572
"124",-73.8817197,40.6477033
"125",-73.8258179,40.7430018
"126",-73.9897911,40.7293427
"127",-74.0039358,40.7480193
"128",-73.730986,40.727562
"129",-73.8744577,40.7582841
"130",-73.962367,40.7637492
"131",-73.9108078,40.6999185
"132",-73.8782908,40.8731526
"133",-73.9872922,40.7367659
"134",-74.1355321,40.6262426
"135",-73.858858,40.747632
"136",-73.9991036,40.7332454
"137",-73.9726551,40.7526659
"138",-73.915098,40.776277
"139",-73.8095016,40.7203736
"140",-73.9928064,40.7588307
"141",-74.1052608,40.5755177
"142",-74.1557125,40.5645274
"143",-74.0161622,40.6749246
"144",-73.7997844,40.704201
"145",-73.9497152,40.653664
"146",-73.89279,40.727796
"147",-73.8452218,40.719497
"148",-73.799175,40.7050175
"149",-74.008602,40.6471001
"150",-73.8677295,40.7705189
"151",-73.9843067,40.7472327
"152",-74.0082844,40.7148804
"153",-73.7079098,40.7369641
"154",-73.9488823,40.7882156
"155",-73.956579,40.695165
"156",-73.958407,40.7723265
"157",-74.0081271,40.6366027
"158",-73.8802114,40.882497
"159",-73.816841,40.7077026
"160",-74.0094507,40.7382579
"161",-73.9566515,40.6872696
"162",-73.8674085,40.8447173
"163",-73.9176905,40.774172
"164",-73.9524168,40.8110218
"165",-73.967435,40.8005319
"166",-73.924628,40.699778
"167",-73.9867535,40.7196024
"168",-73.986943,40.7622227
"169",-73.950888,40.783614
"170",-73.9681011,40.6721709
"171",-73.9362864,40.742852
"172",-73.9099814,40.7447841
"173",-74.0009748,40.7292784
"174",-73.972689,40.7601138
"175",-73.9485889,40.8092856
"176",-73.8065122,40.6980754
"177",-74.0049928,40.608961
"178",-73.8376264,40.5796604
"179",-73.9866658,40.7519964
"180",-73.9904708,40.6870161
"181",-73.7856665,40.7124075
"182",-73.9787597,40.7556177
"183",-73.9949237,40.749658
"184",-73.9390074,40.7977471
"185",-73.8485088,40.5814119
"186",-73.9942755,40.7217733
"187",-73.9546965,40.8210674
"188",-73.9905956,40.7177239
"189",-73.9694954,40.7983067
"190",-74.000741,40.7213629
"191",-74.0129581,40.7145883
"192",-73.9204124,40.8078063
"193",-73.9952904,40.7204252
"194",-73.9846206,40.7259632
"195",-73.8172724,40.819699
"196",-73.8792813,40.7129166
"197",-73.8827596,40.7556332
"198",-73.939719,40.7499401
"199",-73.9557423,40.8034355
"200",-73.9548075,40.7688614
"201",-74.0320134,40.622051
"202",-73.7854384,40.6718608
"203",-73.8541553,40.834922
"204",-73.9949611,40.7305612
"205",-73.9968769,40.7139163
"206",-73.9089097,40.763472
"207",-73.8374947,40.696891
"208",-73.9666882,40.7605665
"209",-73.8456914,40.783034
"210",-73.8603719,40.6851275
"211",-73.897389,40.6692179
"212",-74.0056843,40.7517129
"213",-73.9847996,40.7570734
"214",-73.9836584,40.7599953
"215",-73.9920829,40.728528
"216",-73.8374656,40.6514309
"217",-73.971269,40.757499
"218",-73.9835815,40.6121362
"219",-73.9949366,40.7310963
"220",-73.9975265,40.7136156
"221",-73.9597699,40.8142952
"222",-73.829342,40.7570059
"223",-73.931028,40.618925
"224",-74.0330338,40.7402332
"225",-73.918427,40.8066061
"226",-73.9105588,40.6778491
"227",-73.9507631,40.7837168
"228",-73.984339,40.7213807
"229",-74.1606578,40.6071082
"230",-74.1298759,40.6127789
"231",-73.9517668,40.5990999
"232",-73.909217,40.7753227
"233",-73.9846274,40.6919139
"234",-73.8451497,40.6810837
"235",-73.795014,40.7103146
"236",-73.9952449,40.7441946
"237",-73.91454,40.8331899
"238",-73.9076894,40.8128523
"239",-73.9410829,40.7119096
"240",-73.992855,40.73529
"241",-73.9808409,40.7341543
"242",-73.9072855,40.7001677
"243",-73.9206463,40.7681644
"244",-73.9911822,40.7559338
"245",-73.9940235,40.7302296
"246",-74.0080498,40.713682
"247",-73.9917457,40.7390799
"248",-73.9779142,40.7258236
"249",-74.0003269,40.7385932
"250",-73.9821925,40.728333
"251",-73.912953,40.7535918
"252",-73.9996942,40.7374001
"253",-73.875742,40.8295153
"254",-73.8246859,40.8290348
"255",-74.0005639,40.7311655
"256",-73.7397016,40.6601029
"257",-73.9615042,40.6547905
"258",-73.984947,40.74636
"259",-73.8977485,40.8915512
"260",-73.8880779,40.854526
"261",-74.1610139,40.6263833
"262",-74.0054189,40.653741
"263",-73.9482514,40.633974
"264",-73.9509007,40.5838396
"265",-73.9877458,40.7276903
"266",-73.9017645,40.7223188
"267",-73.9509947,40.66174
"268",-73.9337933,40.7543414
"269",-74.0278531,40.6319035
"270",-73.9618415,40.7116734
"271",-73.9902618,40.7458195
"272",-73.9902689,40.7326746
"273",-73.888885,40.7496218
"274",-73.981317,40.740985
"275",-73.90671,40.7736088
"276",-73.9452902,40.7828775
"277",-73.9528867,40.7278424
"278",-73.8382627,40.8818271
"279",-74.0043581,40.7377578
"280",-73.9930851,40.7563598
"281",-73.968681,40.677055
"282",-73.9611756,40.6081619
"283",-73.9896923,40.7577897
"284",-73.9457768,40.7904975
"285",-73.9495365,40.6520059
"286",-73.9891678,40.7357311
"287",-74.0067289,40.7431087
"288",-74.0890367,40.5890345
"289",-74.0105476,40.6791799
"290",-73.8875914,40.8553028
"291",-73.910658,40.704815
"292",-73.8731083,40.6835814
"293",-73.9249271,40.8103668
"294",-73.9027911,40.7473472
"295",-73.9815103,40.7475731
"296",-73.9332247,40.7050095
"297",-73.985709,40.7548706
"298",-73.9952319,40.7592276
"299",-73.975576,40.745651
"300",-73.9991784,40.6750343
"301",-73.9845656,40.7495136
"302",-74.0001976,40.7273779
"303",-73.8371051,40.8502094
"304",-73.9827866,40.605276
"305",-73.9838114,40.7501161
"306",-73.9320427,40.6090681
"307",-74.0333736,40.7155324
"308",-73.9544022,40.7746659
"309",-73.7098009,40.7372184
"310",-73.9840722,40.726899
"311",-73.914055,40.765416
"312",-74.0068431,40.7234145
"313",-73.9933339,40.7150682
