"","lon","lat"
"1",-73.9803743,40.7431723
"2",-73.9981629,40.6042457
"3",-73.9977161,40.7190315
"4",-73.9186981,40.8315626
"5",-73.9922727,40.7543901
"6",-73.9668209,40.6398889
"7",-73.9264253,40.8196773
"8",-73.9862573,40.7435653
"9",-73.9560864,40.818927
"10",-73.9974951,40.7461225
"11",-74.0040201,40.6078164
"12",-97.2915695,35.6525276
"13",-73.907991,40.695645
"14",-73.9010212,40.8379162
"15",-73.9825188,40.7626082
"16",-73.9910578,40.6862665
"17",-119.6369356,36.3585609
"18",-94.4244121,43.4997246
"19",-73.9564981,40.7139033
"20",-73.919106,40.7584236
"21",-74.0011456,40.73658
"22",-73.9604601,40.7064179
"23",-81.09894,32.044585
"24",-73.91531,40.7537761
"25",-119.7449564,36.4003357
"26",-73.9874113,40.7441064
"27",-73.9805192,40.757703
"28",-74.0061835,40.7076828
"29",-73.9803034,40.7518869
"30",-73.7928338,40.7101396
"31",-73.864133,40.7276033
"32",-74.235954,40.514565
"33",-105.1028621,40.1667916
"34",-73.9485887,40.7102648
"35",-73.9536119,40.7705841
"36",-74.0085519,40.6314725
"37",-73.8796269,40.6614295
"38",-73.8592516,40.6923347
"39",-73.930492,40.6503319
"40",-73.9581293,40.8150606
"41",-73.8496397,40.7247433
"42",-73.9871555,40.7444051
"43",-73.9908242,40.7503465
"44",-81.3271765,29.91637
"45",-84.6058044,43.4078894
"46",-98.3758886,48.7612029
"47",-97.3549054,32.7952655
"48",-95.5750156,29.6240542
"49",-73.8879167,40.8441217
"50",-73.9714144,40.6930243
"51",-76.9694773,38.9720002
"52",-98.3673643,48.7611886
"53",-74.0113348,40.6333829
"54",-73.920275,40.610321
"55",-73.8978847,40.6560699
"56",-73.8979275,40.7079036
"57",-73.8862823,40.6772579
"58",-73.7543142,40.6779808
"59",-73.9650952,40.6259685
"60",-73.9812582,40.7540008
"61",-73.940857,40.805088
"62",-73.9128747,40.6995569
"63",-110.9681778,32.2065164
"64",-98.3767165,48.761202
"65",-73.9121209,40.8544573
"66",-73.9588495,40.8153944
"67",-73.8708791,40.7264725
"68",-73.9103589,40.8499735
"69",-73.769512,42.66265
"70",-73.984202,40.7727831
"71",-73.8201924,40.8248556
"72",-73.9967416,40.7214109
"73",-73.9311956,40.6563028
"74",-73.839339,40.841092
"75",-73.9871692,40.7476104
"76",-73.9628151,40.6737799
"77",-74.006185,40.7361456
"78",-73.99235,40.759368
"79",-73.9934595,40.6161898
"80",-73.9989464,40.7452401
"81",-73.982929,40.7531718
"82",-73.9831802,40.7675702
"83",-94.5866663,39.0456402
"84",-73.9333626,40.8552765
"85",-73.8660312,40.8316667
"86",-74.0168685,40.6756758
"87",-82.3722684,38.430785
"88",-73.99924,40.715482
"89",-73.9617267,40.6629206
"90",-73.8619704,40.7496149
"91",-73.9807431,40.7342561
"92",-95.6026961,40.0514416
"93",-73.9855387,40.7186696
"94",-74.1357223,40.6341086
"95",-74.0074546,40.7429156
"96",-73.9902721,40.6873668
"97",-70.818044,42.864126
"98",-73.9866665,40.7461872
"99",-74.0088763,40.7155873
"100",-73.827241,40.7126373
"101",-73.8574339,40.8927702
"102",-88.0173599,41.8507536
"103",-73.9145157,40.7011561
"104",-73.9499636,40.8065874
"105",-73.8950663,40.7022092
"106",-73.9995588,40.7618116
"107",-74.0045136,40.7236625
"108",-73.9154951,40.8508616
"109",-108.0552997,44.48922
"110",-73.9345192,40.6517203
"111",-73.9237873,40.7046283
"112",-73.820838,40.7022959
"113",-73.9802564,40.7801106
"114",-93.2627048,44.7607669
"115",-73.8552722,40.7520333
"116",-118.2433514,34.0522053
"117",-73.9789233,40.7235703
"118",-73.9820571,40.751894
"119",-73.9492807,40.7807915
"120",-73.9803326,40.7432327
"121",-73.7354897,40.7709883
"122",-73.820991,40.691103
"123",-73.9871887,40.6776158
"124",-73.8284084,40.7602286
"125",-86.8634718,38.2370976
"126",-73.8975987,40.7007111
"127",-73.7442461,40.7656447
"128",-73.9451,40.828147
"129",-73.9439374,40.6509388
"130",-73.8506257,40.9033686
"131",-73.9779658,40.5966364
"132",-73.9560192,40.6467363
"133",-73.9868281,40.7369226
"134",-84.4556155,40.5814628
"135",-73.9502442,40.7237242
"136",-95.1506149,43.1840622
"137",-73.9970575,40.7139025
"138",-73.9391182,40.8166215
"139",-73.9269232,40.8606734
"140",-73.9220296,40.6762625
"141",-73.970175,40.645157
"142",-73.9838678,40.7290733
"143",-73.9898761,40.7443778
"144",-73.9454889,40.6211047
"145",-73.7862887,40.7123853
"146",-87.7749344,42.0339274
"147",-73.992274,40.6837687
"148",-122.4175336,37.776483
"149",-73.9907772,40.7409426
"150",-73.808863,40.7643198
"151",-73.953895,40.6616731
