"","lon","lat"
"1",-73.9854801,40.7502659
"2",-73.9812437,40.7821545
"3",-74.0032893,40.7067825
"4",-73.7948663,40.7727025
"5",-73.9819473,40.7468785
"6",-73.9571919,40.6874586
"7",-73.7025273,40.7517463
"8",-73.7959384,40.5927054
"9",-74.0107448,40.6444509
"10",-73.9915173,40.7183508
"11",-122.2489157,37.8405382
"12",-73.7897738,40.7668503
"13",-74.1412674,40.6479152
"14",-73.9902681,40.7609632
"15",-73.9201216,40.6402456
"16",-98.3732685,48.7612023
"17",-73.9405536,40.7979818
"18",-73.9744087,40.7623611
"19",-95.1503944,43.1840661
"20",-80.2894379,25.8667321
"21",-73.9956894,40.7214319
"22",-73.9625882,40.6347936
"23",-73.8582598,40.8910844
"24",-74.0021516,40.7262802
"25",-122.02006,37.5902835
"26",-73.9505016,40.7235897
"27",-73.9740994,40.7893346
"28",-73.9525443,40.7181146
"29",-73.8786113,40.8502883
"30",-73.9692137,40.7657132
"31",-73.9314938,40.697549
"32",-73.8290913,40.7601042
"33",-73.9706758,40.6466803
"34",-73.9454145,40.7456847
"35",-74.1651864,40.5438954
"36",-116.1553285,33.5984872
"37",-73.8057133,40.6948439
"38",-73.8778569,40.760308
"39",-73.8864951,40.7389305
"40",-73.9338265,40.7039189
"41",-73.833787,40.758943
"42",-73.9815136,40.7526292
"43",-73.9399864,40.7975545
"44",-73.8151263,40.7397646
"45",-77.800802,43.108736
"46",-73.8924008,40.8462832
"47",-74.0083931,40.7464754
"48",-73.8620244,40.8855285
"49",-73.9537413,40.730412
"50",-73.9926049,40.7588161
"51",-102.39248,31.8807188
"52",-74.0034447,40.7384402
"53",-74.198746,40.7605999
"54",-96.5209234,40.8160658
"55",-73.9828058,40.7150766
"56",-73.9872576,40.7296897
"57",-91.0514793,30.4241333
"58",-73.9945874,40.6407156
"59",-73.8992747,40.859237
"60",-86.9006824,34.3252839
"61",-73.9268534,40.6566428
"62",-73.9103499,40.7445811
"63",-74.0039054,40.7218954
"64",-73.9989475,40.6047574
"65",-73.9979336,40.7160835
"66",-73.9838715,40.6677559
"67",-73.9776656,40.7508681
"68",-74.2438181,40.5098434
"69",-76.5003836,38.9771731
"70",-98.3765028,48.761202
"71",-73.9487179,40.5994799
"72",-73.9838868,40.7493722
"73",-73.979274,40.766098
"74",-73.9414927,40.8228713
"75",-74.0010291,40.7296283
"76",-114.6200653,32.698525
"77",-73.9833035,40.7456654
"78",-73.9444142,40.5999601
"79",-73.9498549,40.6808053
"80",-73.9829816,40.7303452
"81",-73.950513,40.784115
"82",-73.8089494,40.7057287
"83",-73.8338605,40.7558122
"84",-73.9759225,40.7602861
"85",-73.9712237,40.7921532
"86",-73.9045235,40.862999
"87",-73.849554,40.6881567
"88",-73.98574,40.669186
"89",-73.9801437,40.7552287
"90",-73.8912958,40.862111
"91",-73.962628,40.6729156
"92",-73.9977062,40.7357907
"93",-73.8887885,40.853859
"94",-74.0071141,40.7403498
"95",-80.2762428,25.8670467
"96",-73.9802022,40.7464441
"97",-73.8834813,40.8420537
"98",-73.9472511,40.7477374
"99",-73.9932774,40.7169834
"100",-74.1295532,40.6260403
"101",-73.8822423,40.7559317
"102",-73.939752,40.793798
"103",-73.9810588,40.7526412
"104",-73.9952233,40.725607
"105",-94.7994556,39.7279382
"106",-73.9511723,40.7165698
"107",-73.9509545,40.723609
"108",-73.9627375,40.7692462
"109",-73.832158,40.6994615
"110",-74.0025979,40.6841104
"111",-89.4927108,37.8868453
"112",-73.9676563,40.7999269
"113",-73.974175,40.7535058
"114",-73.815453,40.689328
"115",-93.909717,29.900687
"116",-73.8834032,40.7474983
"117",-73.9996426,40.7200927
"118",-73.9309546,40.6673301
"119",-73.9615106,40.5964034
"120",-73.9391488,40.8445378
"121",-73.835654,40.7076319
