"","lon","lat"
"1",-73.9453556,40.6507762
"2",-73.9749793,40.760306
"3",-73.8178186,40.7341821
"4",-73.9074306,40.7207694
"5",-74.0031004,40.7445454
"6",-73.9493151,40.7725136
"7",-73.8377035,40.6500053
"8",-74.0060735,40.7336779
"9",-74.0036897,40.7207037
"10",-73.8298586,40.7579261
"11",-73.9916668,40.6905566
"12",-73.9999881,40.6834251
"13",-73.8866798,40.7552104
"14",-73.8800424,40.7500808
"15",-73.9584425,40.733509
"16",-73.9497982,40.8063634
"17",-73.916004,40.699637
"18",-73.9517982,40.7259841
"19",-74.1310951,40.6309211
"20",-73.8038426,40.7599758
"21",-73.9769291,40.7627188
"22",-73.9446222,40.748914
"23",-73.8992195,40.8574184
"24",-73.950855,40.77958
"25",-73.9165113,40.8502102
"26",-73.9787057,40.7454833
"27",-73.920481,40.7600746
"28",-73.9862631,40.677427
"29",-73.8552347,40.7212294
"30",-73.9528959,40.7470387
"31",-73.9656313,40.6830342
"32",-73.876122,40.74822
"33",-74.1969471,40.5876948
"34",-73.9692446,40.7590786
"35",-74.0012838,40.6061459
"36",-73.9874621,40.7449886
"37",-73.9048237,40.7528063
"38",-73.988628,40.755308
"39",-74.010125,40.7184388
"40",-73.9602123,40.7615373
"41",-73.921,40.776599
"42",-73.9829221,40.7224497
"43",-74.010645,40.7047273
"44",-73.9892194,40.7228081
"45",-73.9931219,40.7026787
"46",-73.9898,40.726589
"47",-73.8461623,40.8375252
"48",-73.9714546,40.6761661
"49",-73.9128057,40.7741608
"50",-73.9913054,40.6859552
"51",-73.9801979,40.7137799
"52",-73.994827,40.7287025
"53",-73.932418,40.6513161
"54",-73.9906936,40.7606016
"55",-73.8778271,40.6474989
"56",-73.9845944,40.6636167
"57",-73.7820353,40.6436524
"58",-73.9439975,40.6101742
"59",-73.8988965,40.8616303
"60",-73.8517438,40.7473311
"61",-73.8937556,40.770412
"62",-74.0271368,40.6208278
"63",-73.9041255,40.8794396
"64",-73.9848427,40.6712933
"65",-73.9258828,40.6526115
"66",-73.917141,40.757827
"67",-73.9599665,40.6637283
"68",-73.8423072,40.7398322
"69",-73.8781736,40.7480459
"70",-73.9899368,40.7290987
"71",-73.920765,40.698157
"72",-74.0065887,40.7318019
"73",-73.944088,40.7928603
"74",-73.9042142,40.7450443
"75",-73.7454289,40.7289651
"76",-73.9393181,40.6726159
"77",-73.982352,40.6742813
"78",-73.9326757,40.7052743
"79",-73.9383848,40.8219516
"80",-73.9756808,40.6516474
"81",NA,NA
"82",-73.9046336,40.6961169
"83",-73.9480576,40.8291193
"84",-73.905038,40.812633
"85",-73.9127832,40.6932234
"86",-73.9465966,40.7802574
"87",-73.8636097,40.8381861
"88",-74.030179,40.62482
"89",-73.8456149,40.7203575
"90",-73.9847207,40.7457862
"91",-73.9674939,40.6396001
"92",-73.9596367,40.6554038
"93",-73.9771823,40.7566566
"94",-73.980635,40.7580982
"95",-74.006309,40.6521278
"96",-73.9995274,40.6101781
"97",-73.9507996,40.8212584
"98",-73.921829,40.705651
"99",-73.9310442,40.7573519
"100",-73.8558108,40.6928881
"101",-73.9998543,40.7439414
"102",-73.815515,40.5862321
"103",-73.9936156,40.6898294
"104",-74.002213,40.7271061
"105",-73.9036129,40.8762323
"106",-73.9185409,40.7703246
"107",-74.2420133,40.5110046
"108",-73.9550363,40.7333286
"109",-74.0155985,40.7105299
"110",-73.9846749,40.7214945
"111",-73.8295468,40.7632692
"112",-73.778435,40.7806494
"113",-73.992994,40.7554919
"114",-73.9257413,40.6633441
"115",-73.8121598,40.7646806
"116",-74.1069107,40.6302688
"117",-74.0002822,40.5954156
"118",-74.0091036,40.650248
"119",-73.9503355,40.6806556
"120",-73.9876176,40.7200486
"121",-73.8476078,40.694968
"122",-73.920071,40.6989577
"123",-74.0268081,40.6331669
"124",-73.9965427,40.7385452
"125",-73.8733053,40.878659
"126",-73.9327881,40.8572685
"127",-73.7672533,40.6576109
"128",-73.8675042,40.8477323
"129",-73.9916209,40.7593916
"130",-73.874243,40.742345
