"","lon","lat"
"1",-73.9178918,40.7697153
"2",-73.8898389,40.8692656
"3",-73.9144443,40.7648939
"4",-122.2253436,48.1665038
"5",-73.9158958,40.7020101
"6",-74.0070801,40.6554607
"7",-70.8760643,42.5501402
"8",-73.9246841,40.8420608
"9",-73.926784,40.8635826
"10",-73.9859569,40.7516837
"11",-73.990415,40.71985
"12",-73.8359685,40.8436275
"13",-73.9788296,40.6657759
"14",-74.1386815,40.6160173
"15",-73.9057832,40.8318482
"16",-73.8871306,40.7470867
"17",-73.810936,40.674944
"18",-73.9817134,40.6591351
"19",-104.6911013,40.3993472
"20",-96.7467485,40.2685807
"21",-73.973978,40.78964
"22",-73.9801377,40.5731359
"23",-73.8923962,40.7594692
"24",-73.9986893,40.7325032
"25",-73.826925,40.7714958
"26",-74.000394,40.7290261
"27",-73.9475277,40.7114682
"28",-73.9682118,40.7672541
"29",-73.9976669,40.7195342
"30",-73.924339,40.8276619
"31",-73.8151284,40.7398002
"32",-80.200281,25.889406
"33",-73.8132533,40.7653907
"34",-73.938176,40.8488151
"35",-73.7370033,40.76946
"36",-73.9034295,40.7410721
"37",-73.9614416,40.5980829
"38",-73.9564646,40.6838118
"39",-73.9743965,40.5970548
"40",-73.9483328,40.633769
"41",-73.9575289,40.7182975
"42",-73.9466997,40.8270071
"43",-73.9483333,40.7778525
"44",-74.0295197,40.6173451
"45",-73.991352,40.755652
"46",-73.9822049,40.7411623
"47",-73.7785011,40.7091136
"48",-73.9828813,40.7610785
"49",-73.9685862,40.7538788
"50",-73.9673733,40.8009196
"51",-73.9860349,40.7542101
"52",-73.9408466,40.7934335
"53",-90.4983109,38.7846864
"54",-73.9912195,40.7342965
"55",-73.8286476,40.7582349
"56",-73.9537414,40.7286739
"57",-73.9418589,40.6708481
"58",-74.0677467,40.5922963
"59",-73.864427,40.8410515
"60",-87.9108344,45.7872717
"61",-73.9563797,40.7845399
"62",-74.0030577,40.7229378
"63",-118.2762835,33.9681183
"64",-73.7387434,40.7677353
"65",-73.962548,40.6498391
"66",-73.9298131,40.7569944
"67",-73.9094861,40.699884
"68",-73.9811667,40.7448699
"69",-73.920869,40.8676319
"70",-73.7884374,40.7077754
"71",-73.9952085,40.7140333
"72",-73.9020273,40.700288
"73",-73.8938819,40.7464196
"74",-73.9923104,40.7191869
"75",-95.4048061,29.7067918
"76",-73.9569049,40.7479835
"77",-74.0683826,40.6168075
"78",-73.7633342,40.6808432
"79",-73.945322,40.775539
"80",NA,NA
"81",-92.0578223,43.9719321
"82",-121.1857343,45.6019279
"83",-73.855172,40.8978153
"84",-73.9135648,40.7458604
"85",-73.9792299,40.7520264
"86",-98.3830149,40.6842722
"87",-102.3870736,31.881888
"88",-73.9689064,40.647313
"89",-73.9648936,40.8074141
"90",-73.9931241,40.7247506
"91",-73.982542,40.7428658
"92",-73.972858,40.7911521
"93",-73.9028293,40.8625685
"94",-73.99556,40.748852
"95",-73.983522,40.7642452
"96",-73.9829537,40.7423573
"97",-73.9982313,40.7157353
"98",-73.9477568,40.8255974
"99",-73.8925167,40.8245413
"100",-73.9491849,40.8288704
"101",-73.9899947,40.762584
"102",-73.9930429,40.7338793
"103",-73.8961081,40.8623104
"104",-73.9642756,40.6828563
"105",-73.982879,40.730414
"106",-122.4503776,45.4970658
"107",-73.8223699,40.7535167
"108",-73.8976986,40.7248628
"109",-73.9644339,40.6828642
"110",-73.9582308,40.7693371
"111",-118.2583225,34.0338254
