"","x"
"138","/biz/international-restaurant-brooklyn?osq=INTERNATIONAL+RESTAURANT"
"139","/biz/thai-cafe-brooklyn"
"140","/biz/art-house-restaurant-new-york"
"141","/biz/burger-urway-brooklyn"
"142","/biz/bartaco-westport-2?osq=MOJA+RESTAURANT+%28Curry+Grill%29"
"143","/biz/harlem-food-court-manhattan"
"144","/biz/new-star-brooklyn?osq=NEW+MEI+MEI+CHINESE+RESTAURANT"
"145","/biz/l-a-pizza-and-convienence-brooklyn?osq=LA+PIZZA+CONVENIENCE"
"146","/biz/bizarre-brooklyn"
"147","/biz/clarks-restaurant-brooklyn"
"148","/biz/joe-and-sals-pizza-brooklyn?osq=JOE+SAL%27S+PIZZERIA"
"149","/biz/tavern-on-jane-new-york"
"150","/biz/numero-28-pizzeria-napoletana-new-york-4"
"151","/biz/turkish-express-brooklyn?osq=TANDIR+KEBAB+HALAL"
"152","/biz/the-halal-guys-new-york-2?osq=THE+BURRITO+SHOPPE+AND+SALAD+JUNKIE"
"153","/biz/mad-donkey-beer-bar-and-grill-astoria"
"154","/biz/avant-garden-new-york"
"155","/biz/pizza-royale-brooklyn"
"156","/biz/kennedy-fried-chicken-and-pizza-bronx-3"
"157","/biz/dear-irving-new-york"
"158","/biz/fig-and-olive-tree-brooklyn"
"159","/biz/hong-cheong-kitchen-new-york"
"160","/biz/the-paris-cafe-new-york"
"161","/biz/fellas-bronx"
"162","/biz/masala-guyanese-kitchen-new-york"
"163","/biz/soho-thai-new-york-8"
"164","/biz/davids-restaurant-brooklyn-7"
"165","/biz/peppas-jerk-chicken-brooklyn?osq=MANDEVILLE+CUISINE"
"166",NA
"167","/biz/paris-baguette-new-york-14?osq=PARIS+BAGUETTE"
"168","/biz/andellas-brickoven-pizzeria-and-restaurant-staten-island"
"169","/biz/the-jeffrey-craft-beer-and-bites-new-york?osq=DRAUGHT+55+BAR+KITCHEN"
"170","/biz/dunkin-donuts-new-york-256?osq=DUNKIN+DONUTS"
"171","/biz/just-salad-new-york-3?osq=JUST+SALAD"
"172","/biz/pearl-oyster-bar-new-york"
"173","/biz/maggie-maes-sunnyside"
"174","/biz/city-vineyard-new-york"
"175",NA
"176","/biz/new-kim-wei-kitchen-brooklyn"
"177","/biz/porto-bello-pizza-and-restaurant-astoria-2?osq=PORTO+BELLO+PIZZERIA+RESTAURANT"
"178","/biz/dominos-pizza-new-york-21"
"179","/biz/three-seat-espresso-and-barber-new-york"
"180","/biz/cerveceria-havemeyer-new-york"
"181","/biz/tjs-coffee-world-new-york"
"182","/biz/boston-market-bayside?osq=BOSTON+MARKET"
"183",NA
"184","/biz/city-sandwich-new-york"
"185","/biz/fork-and-spoon-new-york"
"186","/biz/joy-curry-and-tandoor-new-york-5"
"187","/biz/oca-positive-food-new-york"
"188","/biz/bus-stop-cafe-new-york"
"189","/biz/east-met-west-brooklyn"
"190","/biz/jamaican-pride-bakery-brooklyn?osq=FOOTBALL+RESTAURANT+BAKERY"
"191","/biz/prime-meats-brooklyn?osq=REUTERS+EXECUTIVE+DINING+ROOM"
"192","/biz/sichuan-cuisine-flushing"
"193","/biz/dough-new-york-5"
"194","/biz/kafe-arbat-brooklyn?osq=CAFE+ARBAT"
"195","/biz/woolworth-tower-kitchen-new-york?osq=FRIED+FRANK+CAFETERIA"
"196","/biz/angkor-cambodian-bistro-new-york"
"197","/biz/yummy-taco-springfield-gardens"
"198","/biz/the-mermaid-inn-new-york-2"
"199","/biz/doka-square-new-york?osq=Seoul+Chicken"
"200","/biz/pierre-loti-midtown-new-york-3"
"201","/biz/alis-restaurant-brooklyn-3"
"202","/biz/new-garden-new-york"
"203","/biz/lenwich-new-york-8"
"204","/biz/central-diner-jamaica"
"205","/biz/subway-brooklyn-94?osq=SUBWAY"
"206","/biz/trattoria-tra-di-noi-bronx"
"207","/biz/the-hill-new-york"
"208","/biz/mundo-new-york-long-island-city?osq=MUNDO+%2F+PAPER+FACTORY+HOTEL"
"209","/biz/gakyizompe-woodside-2"
"210","/biz/in-the-zone-ballroom-days-inn-and-suite-ozone-park-3?osq=DAYS+INN%2FTHE+ZONE+BAR+RESTAURANT"
"211","/biz/luigi-pizza-jamaica"
"212","/biz/ofrenda-new-york"
"213","/biz/tianjin-hanmade-dumpling-flushing?osq=YOZ+SHANGHAI+%28BOOTH+20%29"
"214","/biz/bar-b-new-york"
"215","/biz/china-1-kitchen-new-york"
"216","/biz/restaurant-patrick-new-york"
"217","/biz/mcdonalds-new-york-86?osq=MCDONALD%27S"
"218","/biz/china-wok-holtsville"
"219","/biz/mills-tavern-hoboken"
"220","/biz/murrays-falafel-new-york?osq=MURRAY%27S+FALAFEL+AND+GRILL"
"221","/biz/chipotle-mexican-grill-new-york-32?osq=CHIPOTLE+MEXICAN+GRILL"
"222","/biz/joeys-pepperoni-pizza-new-york-3"
"223","/biz/caf%C3%A9-grumpy-brooklyn-4"
"224","/biz/ginos-trattoria-brooklyn-2?osq=TEXAS+FRIED+CHICKEN+AND+PIZZA"
"225","/biz/indian-kitchen-williamsburg"
"226","/biz/blake-and-todd-new-york-2"
"227","/biz/mehak-kew-gardens-3"
"228","/biz/peter-luger-brooklyn-2?osq=GREEN+POWER+CAFE+AT+EQUINOX+FITNESS+CLUB"
"229","/biz/cheers-cut-flushing-3"
"230","/biz/han-joo-chik-naeng-myun-and-bbq-flushing?osq=KEUM+SUNG+FOOD"
"231","/biz/crave-fishbar-new-york-2"
"232","/biz/salinas-new-york?osq=YOUNG+SOLDIERS+RESTAURANT"
"233","/biz/jacques-1534-new-york"
"234","/biz/the-pennsy-new-york"
"235","/biz/taste-of-shanghai-new-york-3"
"236","/biz/el-canelazo-restaurante-ecuatoriano-elmhurst?osq=EL+CANELAZO+BAR+RESTAURANT"
"237","/biz/la-mela-ristorante-new-york"
"238","/biz/caffe-buon-gusto-brooklyn-4"
"239","/biz/rosas-pizza-maspeth-2"
"240","/biz/malaysia-grill-new-york"
"241","/biz/panshi-queens"
"242","/biz/wai-kang-restaurant-new-york?osq=WAI+KANG+CHINESE+RESTAURANT"
"243","/biz/enzos-bronx?osq=ENZO+CAFE"
"244","/biz/grass-roots-juicery-brooklyn"
"245","/biz/hunan-delight-brooklyn?osq=NEW+NEIGHBOR+CHINESE+RESTAURANT"
"246","/biz/funtopia-middle-village?osq=FUNTOPIA+USA"
"247","/biz/aegea-douglaston?osq=AEGEA+WEST"
"248","/biz/olive-garden-italian-restaurant-elmhurst-3"
"249","/biz/la-cantina-ecua-mex-bar-and-billiard-new-york"
"250","/biz/ninos-46-new-york"
"251","/biz/ton%C3%A9-caf%C3%A9-georgian-bread-brooklyn?osq=TONE+AUTHENTIC+GEORGIAN+BAKERY+CUISINE"
"252","/biz/ming-garden-chinese-restaurant-queens"
"253","/biz/pauls-on-times-square-new-york"
"254","/biz/bravo-pizza-new-york-9?osq=BRAVO+PIZZA"
"255","/biz/chopt-new-york-5"
"256","/biz/desnuda-brooklyn?osq=DESNUDA+CEVICHERIA"
"257","/biz/venice-pizza-flushing"
"258","/biz/primavera-restaurant-brooklyn"
"259","/biz/le-petit-caf%C3%A9-brooklyn-2"
"260","/biz/devon-and-blakely-new-york-3"
"261","/biz/carvel-flushing"
"262","/biz/king-cole-bar-new-york-2?osq=RYTHYM+BOOZE"
"263","/biz/brooklyn-ball-factory-new-york-3"
"264","/biz/mamasita-bar-and-grill-new-york"
"265","/biz/paesano-on-13th-brooklyn"
"266",NA
"267","/biz/siricos-caterers-brooklyn"
"268","/biz/bradys-bar-new-york"
"269","/biz/mcdonalds-astoria-3?osq=MCDONALD%27S"
"270","/biz/riverpark-new-york"
"271","/biz/variety-cafe-new-york?osq=STAR+LITE+DELI"
"272","/biz/ling-ling-kitchen-brooklyn?osq=LING+LING+YOUNG"
"273","/biz/balzem-new-york"
"274","/biz/broadstone-bar-and-kitchen-new-york"
"275","/biz/mezcal-kitchen-bayonne"
"276","/biz/blue-cafe-restaurant-brooklyn"
"277","/biz/butchers-cut-flushing"
"278","/biz/villa-berulia-new-york"
"279","/biz/the-bronx-beer-hall-bronx?osq=IMPERIAL+RESTAURANT+DELI"
"280","/biz/fonda-new-york-2?osq=PARAISO+SALUDABLE"
"281","/biz/coffee-express-ridgewood"
"282","/biz/hibino-brooklyn"
"283","/biz/red-moon-new-york"
"284",NA
"285","/biz/mcdonalds-brooklyn-94?osq=MCDONALD%27S"
"286","/biz/popeyes-louisiana-kitchen-brooklyn-6"
"287","/biz/papa-johns-pizza-springfield-gardens"
"288","/biz/packsun-halal-chicken-bronx"
"289","/biz/soco-brooklyn"
"290","/biz/new-no-1-chinese-restaurant-brooklyn"
"291","/biz/las-nuevas-delicias-de-acapulco-woodhaven"
"292","/biz/le-glacier-manhattan"
"293","/biz/pisa-pizzeria-glendale"
"294","/biz/chipotle-mexican-grill-new-york-85?osq=CHIPOTLE+MEXICAN+GRILL"
"295","/biz/boobie-trap-brooklyn"
"296","/biz/davidstea-new-york-8?osq=DAVIDSTEA"
"297","/biz/ngam-new-york?osq=NEW+YORK+UNIVERSITY+SNOW+DINING"
"298","/biz/hawa-smoothies-and-bubble-tea-new-york"
"299","/biz/the-folly-new-york"
"300","/biz/roosters-market-white-plains?osq=LOS+PRIMOS+DELICATESSEN"
"301","/biz/bakery-el-panadero-new-york"
"302","/biz/healthy-fresh-bronx"
"303","/biz/dirty-bird-to-go-new-york"
"304","/biz/golden-krust-bronx?osq=GOLDEN+KRUST"
"305","/biz/stage-door-deli-new-york-2"
"306","/biz/catanias-pizzeria-and-cafe-bronx?osq=CATANIA%27S+PIZZA+CAFE"
"307","/biz/caracas-arepa-bar-new-york?osq=CARACAS+AREPA+%2FTO+GO"
"308",NA
"309","/biz/united-artists-court-street-12-and-rpx-brooklyn"
"310","/biz/pirch-new-york-3?osq=PIRCH"
"311","/biz/zebra-lounge-2-flushing?osq=FUN+LOUNGE"
"312","/biz/marani-rego-park-5"
"313","/biz/coopers-craft-and-kitchen-new-york"
"314","/biz/sagar-chinese-jamaica?osq=MAY+LUCK+KITCHEN"
"315","/biz/gran-sasso-brooklyn"
"316","/biz/court-deli-bronx"
"317","/biz/canaan-restaurant-college-point"
"318","/biz/sweetgreen-new-york-9?osq=SWEETGREEN"
"319","/biz/jade-asian-bistro-staten-island"
"320","/biz/mmm-thats-a-wrap-astoria-2"
"321","/biz/mitsuwa-marketplace-edgewater?osq=SAKURA+KAI"
"322","/biz/footprints-cafe-brooklyn?osq=TRIPLE+D%27S+PLACE"
"323","/biz/columbia-university-new-york-43?osq=NEW+YORK+UNIVERSITY+PALLADIUM+FOOD+COURT"
"324","/biz/kennedy-fried-chicken-corona"
"325","/biz/the-bagel-house-astoria"
"326","/biz/midwinter-kitchen-new-york"
"327","/biz/barfly-ny-new-york"
"328","/biz/new-way-taste-brooklyn"
"329","/biz/wateredge-cafe-staten-island-2"
"330","/biz/east-ocean-palace-forest-hills-2?osq=NEW+JADE+PALACE+CHINESE+RESTAURANT"
"331","/biz/surya-new-york-3?osq=SURYA+INDIAN+CUISINE"
"332","/biz/off-shore-restaurant-brooklyn"
"333","/biz/ale-house-city-island-new-york"
"334","/biz/maharaja-sweets-and-snacks-jackson-heights?osq=MAHARAJA+QUALITY+SWEETS"
"335",NA
"336","/biz/ye-garden-ridgewood?osq=YES+GARDEN"
"337","/biz/new-york-open-center-new-york"
"338","/biz/forty-carrots-new-york-4"
"339","/biz/nikko-hibachi-steakhouse-and-lounge-fairfield"
"340","/biz/terrace-club-new-york"
"341","/biz/standard-burger-staten-island?osq=RED+ROBIN+GOURMET+BURGERS+AND+BREW"
"342","/biz/lj-pizza-east-bronx"
"343","/biz/homecoming-brooklyn"
"344","/biz/the-coffee-bean-and-tea-leaf-new-york-4"
"345","/biz/the-dakota-bar-new-york"
"346","/biz/cafe-bari-new-york-4"
"347","/biz/loreley-beer-garden-new-york-2"
"348","/biz/vinegar-hill-house-brooklyn"
"349","/biz/olive-tree-new-york-brooklyn"
"350","/biz/papa-johns-pizza-new-york-14"
"351","/biz/frescos-pizzeria-new-york"
"352","/biz/hong-kong-kitchen-jamaica"
"353","/biz/pino-pizza-brooklyn"
"354",NA
"355","/biz/la-esquina-new-york-4?osq=LA+ESQUINA+%27%27THE+CORNER%27%27"
"356","/biz/buttah-ridgewood-3"
"357","/biz/front-page-chinese-cuisine-hoboken"
"358","/biz/dunkin-donuts-staten-island-11?osq=DUNKIN%27+DONUTS"
"359","/biz/hilton-times-square-new-york"
"360","/biz/northern-king-dumpling-wang-mandu-flushing"
"361","/biz/y-cafe-new-york"
"362","/biz/burritos-y-mas-ny-tex-mex-new-york"
"363","/biz/food-cave-long-island-city"
"364","/biz/korean-house-brooklyn"
"365","/biz/east-ocean-buffet-brooklyn-2?osq=NEW+EAST+OCEAN+BUFFET"
"366","/biz/rabbits-new-york-7?osq=TRUMP+SOHO+MAIN+KITCHEN+CAFETERIA"
"367","/biz/seasons-52-bridgewater-2?osq=SUITE+200%2F1879"
"368","/biz/standings-new-york"
"369","/biz/burger-king-brooklyn-24?osq=BURGER+KING"
"370","/biz/oaxaca-taqueria-williamsburg"
"371","/biz/tracks-raw-bar-and-grill-new-york-2"
"372","/biz/vics-original-pizza-brooklyn"
"373","/biz/daily-waffle-flushing"
"374","/biz/la-fonda-new-york?osq=EL+NUEVO+SABOR+LATINO"
"375","/biz/carvel-ice-cream-flushing"
"376","/biz/tous-les-jours-new-york"
"377","/biz/villa-fresh-italian-kitchen-new-york"
"378","/biz/kyoto-sushi-5-staten-island-2?osq=KYOTO+SUSHI+V"
"379","/biz/buddys-wonder-bar-staten-island"
"380","/biz/vegetarian-ginger-brooklyn"
"381","/biz/gennaro-new-york-2"
"382","/biz/ramen-setagaya-new-york-3"
"383","/biz/pizza-beach-new-york?osq=EMILIA%27S+PIZZERIA"
"384","/biz/saffron-indian-cuisine-astoria"
"385","/biz/new-peking-restaurant-brooklyn-2"
"386",NA
"387","/biz/studio-31-astoria?osq=NATALIA+BAR"
"388","/biz/pranzo-new-york"
"389","/biz/village-farm-grocery-new-york?osq=MAMMA+LORNA%27S+RESTAURANT"
"390",NA
"391","/biz/rai-rai-ken-new-york-7?osq=EDO+SUSHI+TERIYAKI+NOODLE"
"392","/biz/kinship-coffee-cooperative-astoria?osq=HJ%27S+COFFEE+SHOP"
"393","/biz/one-world-trade-center-new-york-4?osq=BANK+OF+AMERICA+CONFERENCE+CENTER"
"394","/biz/wembley-athletic-club-bronx"
"395","/biz/la-pi%C3%B1ata-mexican-cuisine-new-york"
"396","/biz/the-metropolitan-museum-of-art-new-york-3?osq=MEMBERS+DINING+ROOM+%40+THE+MET+MUSEUM"
"397","/biz/hong-kong-chinese-restaurant-hollis"
"398","/biz/la-pulperia-ues-new-york-2"
"399","/biz/kfc-bronx-5"
"400","/biz/ravens-head-public-house-astoria"
"401","/biz/suki-thai-shabu-woodside"
"402","/biz/212-steakhouse-new-york-5"
"403","/biz/china-express-brooklyn-5"
"404","/biz/mr-broadway-new-york?osq=RELISH+CONCESSIONS+EVENT+CATERING"
"405","/biz/jr-bellas-pizza-and-pasta-brooklyn-12?osq=JR.+BELLA%27S+PIZZA+PASTA+2"
"406","/biz/marys-celtic-kitchen-bronx"
"407","/biz/mcdonalds-new-york-142"
"408","/biz/el-born-brooklyn"
"409","/biz/no-quarter-brooklyn"
"410","/biz/new-wave-cafe-new-york"
"411","/biz/koharu-japanese-restaurant-williamsburg"
"412",NA
"413","/biz/patsys-pizzeria-new-york-10"
"414","/biz/claudias-coffee-shop-new-york"
"415","/biz/corona-pizza-and-pollo-corona"
"416","/biz/miansai-new-york-5"
"417","/biz/national-brooklyn-2"
"418","/biz/harlem-bar-b-q-new-york?osq=JOHNSON+BAR-B-Q"
"419","/biz/trattoria-zero-otto-nove-bronx?osq=THE+GRAND+VILLA+PIZZARIA"
"420","/biz/insomnia-cookies-new-york-2?osq=INSOMNIA+COOKIES"
"421","/biz/golden-eagle-fishing-belmar?osq=ANGLERS+CLUB+OF+NEW+YORK"
"422","/biz/230-fifth-rooftop-bar-new-york"
"423","/biz/minus5-ice-bar-new-york-5"
"424","/biz/bearded-lady-brooklyn"
"425","/biz/la-ripaille-new-york"
"426","/biz/black-iron-burger-new-york-7"
"427","/biz/mansion-grand-staten-island-3"
"428","/biz/hai-sun-chinese-restaurant-brooklyn"
"429","/biz/clementine-bakery-brooklyn"
"430","/biz/very-personal-training-brooklyn?osq=HERBALIFE"
"431","/biz/pitkin-seafood-brooklyn-2?osq=BROWNSVILLE+FISH+FRY"
"432","/biz/le-soleil-restaurant-new-york-2"
"433","/biz/taka-merrick-merrick-2"
"434",NA
"435","/biz/lins-garden-ridgewood-2"
"436","/biz/chikurin-brooklyn"
"437","/biz/3-star-diner-new-york-2"
"438","/biz/woo-chon-flushing"
"439","/biz/popeyes-louisiana-kitchen-bronx"
"440","/biz/momoya-new-york-2"
"441","/biz/malay-bakery-brooklyn"
"442","/biz/applebees-long-island-city?osq=APPLEBEE%27S"
"443","/biz/max-brenner-new-york-new-york?osq=CONES+CAFE+AND+WATERMARK+BAR+LOUNGE"
"444","/biz/girasole-bound-brook"
"445","/biz/sun-mary-bakery-flushing?osq=NEW+SUN+MARY+BAKERY"
"446",NA
"447","/biz/fino-wine-and-tapas-bayside"
"448","/biz/bread-plus-brooklyn"
"449","/biz/route-66-cafe-new-york-2"
"450","/biz/2nd-ave-deli-new-york"
"451","/biz/blue-olive-market-new-york"
"452","/biz/la-cava-new-york"
"453","/biz/juniors-tacos-manhattan"
"454","/biz/the-nugget-spot-new-york"
"455","/biz/via-brasil-restaurant-new-york"
"456","/biz/pjs-auto-and-tire-center-franklin-square"
"457","/biz/kellari-taverna-new-york"
"458","/biz/korilla-bbq-new-york-7?osq=KBBQ"
"459","/biz/hot-potato-house-manhattan-beach?osq=NEW+HOUSE+GARDEN"
"460","/biz/swirl-fun-frozen-yogurt-brooklyn"
"461","/biz/classic-pizza-new-york"
"462","/biz/jimmy-jazz-bronx-2?osq=JIMMY%27S+ON+THE+GO"
"463","/biz/irving-farm-coffee-roasters-new-york-13"
"464","/biz/keybar-new-york?osq=KEY+BAR"
"465","/biz/china-garden-chinese-food-livingston"
"466","/biz/pita-palace-brooklyn?osq=FEAST+CORNER"
"467","/biz/black-thai-jackson-heights-4"
"468","/biz/saw-shack-jackson-heights"
"469","/biz/bkny-thai-restaurant-bayside"
"470","/biz/kfc-bronx-7?osq=KFC"
"471","/biz/the-dead-rabbit-new-york?osq=GOOD+TASTE+88"
"472","/biz/dos-toros-taqueria-new-york-21"
"473","/biz/mandarin-house-i-bronx"
"474","/biz/yedang-bayside"
"475","/biz/pals-hero-shop-brooklyn"
"476","/biz/barclays-capital-new-york-2"
"477","/biz/euro-caf%C3%A9-jamaica-2"
"478","/biz/bagel-talk-new-york"
"479","/biz/new-wave-cafe-new-york?osq=CAFE+EIGHTY+TWO"
"480","/biz/pipins-bay-ridge-brooklyn?osq=PIPINS+PUB"
"481","/biz/taquitoria-new-york-2"
"482","/biz/starbucks-new-york-451?osq=STARBUCKS"
"483","/biz/jane-motorcycles-williamsburg?osq=JANE+MOTORCYCLE"
"484","/biz/coco-fresh-tea-and-juice-flushing"
"485","/biz/sarku-japan-bronx?osq=SARKU+JAPAN"
"486","/biz/banhmigos-brooklyn-2"
"487","/biz/rizzos-fine-pizza-new-york-2"
"488","/biz/zzs-clam-bar-new-york?osq=ZZ%27S+PIZZA+GRILL"
"489","/biz/crown-fried-chicken-new-york-8?osq=CROWN+FRIED+CHICKEN"
"490","/biz/golden-krust-caribbean-bakery-and-grill-new-york-2"
"491","/biz/east-dim-sum-restaurant-flushing"
"492","/biz/10below-ice-cream-new-york-7"
"493","/biz/the-red-cat-new-york"
"494","/biz/by-the-slice-bellerose"
"495","/biz/letys-bakery-and-caf%C3%A9-jackson-heights-2?osq=LOVE+BAKERY+CAFE"
"496","/biz/china-fun-new-york-2"
"497","/biz/joel-salsa-new-york"
"498","/biz/lins-no-1-chinese-restaurant-briarwood"
"499","/biz/paul-and-jimmys-new-york"
"500","/biz/dunkin-donuts-staten-island-3?osq=DUNKIN%27+DONUTS"
"501","/biz/tortilleria-nixtamal-corona-4?osq=EL+TRIO+GRILL"
"502","/biz/ancolie-new-york"
"503","/biz/the-perfect-pint-new-york-2"
"504","/biz/e-taverna-long-island-city-2"
